location,sex,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Syrian Arab Republic,Male,67.27660689510449,67.47684168246774,67.61918438317548,67.91675170462884,68.17559651599488,68.45761240342802,68.73144271431934,68.98887219987952,69.27021734935005,69.61121449085054,69.91820153876746,70.29245836897394,70.58567262623033,70.93210919008176,71.31806307984621,71.71864532813032,71.88574317825415,72.2362793620527,72.58952276719644,72.88968709936634,73.22441998303032,72.68234200425981,64.56218755238875,60.90064544337256,59.509045865264106,61.4730338542571,62.01610253879315,64.94552779396821,68.83619424617623,71.54419466582787,72.29360412403031,72.49580503230695,74.42290951755244,73.90491103444089
Taiwan (Province of China),Female,76.97802463034618,77.25277512858489,77.47540848814324,77.77724313903632,78.01964622325268,78.14156007856602,78.38959849650595,78.84156817394614,79.12711228953685,79.02657237784405,79.74259439597856,80.02039781733565,80.29613915574757,80.45908407156976,80.76263307975839,81.08284437892168,81.5205820648751,81.67794739028007,82.10853822851561,82.32749664790401,82.60799274102006,82.70570902352043,82.90897498804567,83.07530770518431,83.13470263717844,83.3208103773087,83.33529461862906,83.53549170685268,83.8061467076166,84.0702837387056,84.29795658970576,84.12555871315985,83.24548742090964,83.8763699174523
Taiwan (Province of China),Male,71.8787427146016,72.1826474677903,72.37348847506217,72.55170803871954,72.59392668033213,72.59856935280932,72.79052347277755,73.17855844843358,73.46611535356651,73.55887250256457,74.05759161634833,74.31563105751137,74.66349458372686,74.80644804630766,74.81367593659348,74.88451996493271,75.28088510702496,75.51945818151458,75.87617696147785,76.14895399109017,76.37660599332119,76.38937936950357,76.62271692422901,76.8620217342992,76.8404492468848,76.9567243056162,76.96487717552007,77.26230921795431,77.57341829422649,77.84236556213804,78.07205489763604,77.8100042039037,76.80175942170905,77.30280507394173
Tajikistan,Female,69.48276050518326,68.98835024838917,66.78451385540079,64.65919271571224,67.16352077482752,67.8041674559417,68.29660474751572,69.56242684585042,69.8766400574141,70.2821029752401,70.44230908233759,70.45643789919832,70.58118139831844,70.79225639263453,71.2111127876064,71.65965234134627,72.15531456345585,72.54200903502021,72.99096299861246,73.30470089568018,73.57067481341382,73.80385327926034,74.19822673866868,74.62257284484244,74.70394714571233,74.58039059147865,74.43809672968223,74.61275808747311,74.89633982699247,74.80311186603828,73.41294412027274,72.15161459471179,72.59460150565354,73.01160801547326
Tajikistan,Male,63.55757743647256,63.0510093165614,59.435413393223726,52.464724811525286,61.1086945333401,61.29945879888456,60.66589492283613,63.34837647145755,64.03012043398077,65.21558519048183,65.78414354747103,66.12107787912691,66.45012576128016,66.77336202387164,67.18870802602237,67.60569642188199,68.23390546910431,68.78174406477662,69.25976626858241,69.6372540376414,69.91390846861484,70.2874981113135,70.69842398442927,71.09751423541681,71.16594147953387,70.99438934304885,70.86476515179007,71.251994547483,71.82985812124414,71.99559926144792,70.56289564935794,69.62622130734577,70.19794836256789,70.62152595967807
Thailand,Female,75.33891225278715,75.32870062238015,75.27534785168564,75.27985753086888,75.14187794047768,75.12393136770913,75.6885786766214,76.48583504680103,76.0848651812659,75.15449508123139,74.80009177699253,74.89308862316344,75.11662502435274,75.44720805387387,75.17755065030948,76.05455714595654,76.67688888782219,77.12366747229615,77.62487683926135,78.18638568213817,78.40992968022896,78.85551321975682,79.34284965886707,79.59096116391721,79.83699019476741,80.06431028336144,80.2690518759317,81.03152056978819,81.47129187970378,81.42176110016123,81.68628799039847,80.78204806884702,80.52552357270739,81.41733097463418
Thailand,Male,68.57652918843078,68.39154231040185,68.08091855854275,67.72769886437159,66.98450698351589,66.39308793189123,66.90423399237197,68.53887205701162,68.689702837478407,67.65580569386162,67.3576979844157,67.57029103630138,67.89693935967983,68.25279943405783,68.3163839132023,69.12097896758559,69.8335169971393,70.44153801244508,71.08177592097664,71.72641627615455,71.95577629536912,72.29148678056805,72.59003759191046,72.79081855415811,73.03409762953852,73.15339023551513,73.1670703128659,73.77220254077754,74.15256031802967,73.9578801175685,74.0266329974581,72.82927589931228,72.55994837499831,73.6673859742026
Timor-Leste,Female,58.1657900809984,58.541206545058145,59.14897730808491,59.652218896891945,60.374073269864944,60.96861315090656,62.04639376781891,62.278657636503645,62.918238739315775,61.31653391713811,64.38544957483742,65.03178670698601,65.72473521649565,66.28798440208408,67.14875565280991,67.50730128563212,67.95622526610286,68.39053221322223,68.95189730610736,69.17562483734623,69.39679258566007,69.23329180254399,69.24219181464946,69.43388649538852,69.62883300816968,69.65671701497097,69.72691176534191,69.730888688266,69.74517089583786,69.86347582338193,69.76782696357792,69.57761727828691,70.01394846249083,70.09656531362472
Timor-Leste,Male,56.84346820421414,56.75605501051935,57.56316361674929,57.793931995972336,58.746207820868335,59.0185960077269,61.202258863685046,59.91448205852654,60.39029145881134,52.82491322063295,62.87547997431636,63.399775199163045,63.956556501203806,64.61649884843786,65.55581372690932,65.86949866743177,66.16969173087449,66.65360207483474,67.29038626577835,67.51309239455415,67.71223042426416,67.62070130300343,67.67628090495586,67.87252122910364,68.1055022679295,68.1928583019104,68.36138677268083,68.47530357401274,68.59760437328984,68.82364260397729,68.80417868196187,68.69238284655478,69.38147897082092,69.64715353339923
Togo,Female,58.23895893450611,58.47492416108563,58.64571787096461,58.62549954749608,58.62446477156307,58.6209600067596,58.49315853434455,58.25136814284043,58.10801273441016,58.199766387303434,57.94674305621016,58.04749045629691,58.1879943608685,58.656672875224686,59.13424622285071,59.5329739325962,59.87234389191767,60.251382457678496,60.36331557631247,60.72987393237668,61.29645050716381,61.95016780024631,62.60626944824428,63.27996840690196,63.86044240829158,63.950746641711305,64.34377405452253,64.56433560959945,64.97309708060806,65.31110405733679,65.29250673658638,65.16285171308868,65.81543417275252,66.19955834387787
Togo,Male,53.43179719471861,53.5349551477287,53.74547336416753,53.74896767225195,53.73439805524622,53.742041291144155,53.615376933898766,53.44071538709527,53.525400917898,53.7206023315284,53.64407241639619,53.83477584879715,54.175004253022706,54.75116783921468,55.26980390854135,55.4883641955655,56.12154495275474,56.53775835161003,56.77264089539176,57.1509974624155,57.68318487285841,58.279067601779616,58.80179574461849,59.18208258471549,59.49611767041511,59.70333385810042,60.155865369231094,60.464992929717646,61.04008484660226,61.55435925072529,61.33095639450426,61.25556983370041,62.20607944681959,62.764039834140355
Tokelau,Female,73.68977078761247,73.73267793965917,73.78073606034718,73.8090185483599,73.84670044489746,73.88543310881178,73.93155244284104,73.98013902015951,74.01904141828311,74.12258672754157,74.2277611855845,74.31881116335927,74.39884221101678,74.47556226175257,74.53882647473826,74.6342435308816,74.74492554390798,74.90296561058864,75.04112784477626,75.11276590624607,75.18323674932806,75.2895852971732,75.39088893635287,75.48849415436608,75.55275280739596,75.63785737206092,75.72141688604013,75.84369846437338,75.92399220015868,75.99654327859558,76.88447251083602,75.85193290890152,75.82071650335617,76.08518734279448
Tokelau,Male,70.09421182573382,70.23213155745357,70.3777678214564,70.51763156307621,70.66628701040594,70.80581383898513,70.94394815819653,71.07075492326561,71.21269923038848,71.39629315630991,71.57391521851984,71.73621251177714,71.89004448536824,72.0655463057363,72.23903993477356,72.42121529819164,72.60382576666599,72.8155338124739,73.03403453341781,73.19333574361733,73.35242662318146,73.52897073795855,73.6833906566562,73.84741635324556,73.98489874892422,74.1376297413609,74.28677705947403,74.46576627973347,74.61331909535672,74.75047457315607,74.98601940198803,73.01555218153027,74.23786966989974,74.74931720891914
Tonga,Female,73.5264827364559,73.6314488954862,73.74068781800008,73.74150711071601,73.75893898979766,73.82536230762369,73.8626867269806,73.84879682954147,73.78865746072161,73.8038677791143,73.85841328700573,73.9039103811943,73.94394721215107,73.95342802979981,73.88842372798821,73.8684559141475,73.84048289589408,73.79220340244785,73.74076924892928,72.27940110565238,73.57343455572097,73.52349983666028,73.48763506435658,73.46013504013474,73.42797163655564,73.46083275327831,73.46415404567173,73.51233962039335,73.56406785741659,73.62453370417695,72.88428506603385,70.85616686080392,72.60829110069307,72.92939486712926
Tonga,Male,67.97856450484991,68.12756702252356,68.23567817518273,68.3224655904515,68.42417956830498,68.58389611960077,68.67452076415763,68.7156795755936,68.70160403664899,68.66607214901019,68.77072641397884,68.94559655594536,69.04726198326259,69.1558094333262,69.31973391524589,69.57368935419288,69.6389028991082,69.69753283157534,69.78161859903506,66.23209458066276,69.82938297254947,69.9093639603376,69.97435174219812,70.04840221525951,70.13416074738468,70.25968770183987,70.3799714356624,70.53320269758034,70.66943350424454,70.7967282809459,70.17185225177808,68.30172845543795,70.04102527850372,70.39225305043767
Trinidad and Tobago,Female,71.38224375730661,71.45261936409084,71.41387625017335,71.42575113162434,71.44889110815654,71.44595501055579,71.46148146864276,71.57306579631306,71.7291243434295,71.87615721261723,72.28864640760412,72.72030056346944,73.16208555955849,73.38623334222513,73.95443822283258,74.32004551162464,74.75295077797784,75.19223911526157,75.55775087369508,75.88743005447077,76.19267594234415,76.57582080670579,76.86773987801391,76.84437115299039,76.84113317909521,76.83317836526732,76.84132571144453,76.92434810373595,76.97342523212974,76.96327046269946,76.2740230760915,73.18329282870968,74.89709516420083,76.2291743294175
Trinidad and Tobago,Male,66.84204448731887,66.93094027308588,66.97990040346707,66.88248354947683,66.74496243307193,66.88291942455575,66.75972976651903,66.84367082013372,66.84404095497534,66.93781970847658,67.16313000620313,67.38020233357157,67.66876502289674,67.78522557836264,68.12165073866353,68.47788641039823,68.89911432425453,69.30531470379137,69.5442758620286,69.9960215163389,70.32186559176992,70.69006047069662,71.03074640193181,71.13467384180822,71.12174018494801,71.02816945729583,70.85112499542744,70.8190334916108,70.82513871891166,70.74210625657209,69.72496538517281,66.25705548243162,68.46293548279255,70.30458178905837
Tunisia,Female,71.41875999393723,71.67566831220775,72.026648821824935,72.33521055478803,72.64946068367007,72.81718918041884,73.09333151598965,73.38869474897821,73.58840151933559,73.83648903777546,74.14541123599795,74.4265898619949,74.70898378189533,74.98031259602591,75.27737274238756,75.55689277512079,75.80976491965413,76.0172433083005,76.22752917416481,76.44544197481675,76.69393333026147,76.87024241844004,77.11251971593043,77.35867404736652,77.52882090783913,77.69069780510897,77.8847968915676,77.98685489009786,78.17035988082357,78.3641627913977,75.48090940642827,72.95185969033028,77.28742074254347,77.93583505009063
Tunisia,Male,66.77013288092431,66.94958669093641,67.25467959800098,67.51261049669716,67.77302078793052,67.98347848153743,68.2148674489945,68.47036866692505,68.6460122567633,68.8402183285105,69.05319405324379,69.28045320828507,69.4933215981254,69.6943295228887,69.93249384065865,70.152602757858,70.35054511472744,70.55554218002005,70.78599652619431,70.9975770619693,71.23712037550678,71.38525364670794,71.65933764283655,71.90780111919601,72.10685577801962,72.26603236074361,72.53683522558941,72.71868251542386,72.96787432304315,73.31077719606745,70.2997813623688,68.16266971821935,72.66812843071347,73.3593404145441
Turkey,Female,71.17451611395644,71.6180648623745,71.85703895060749,72.14114665682453,72.38938293753986,72.74058180192785,73.36738269313658,73.81423770517173,74.19053595618834,73.99721558242291,75.34859089931545,75.95900319821537,76.44542509145354,76.84309202759943,77.30426985962337,77.47156761499605,77.56897380498043,77.90808826112061,78.60612009501163,79.58754962676218,79.99682720204356,79.95285683861576,79.94618292159242,79.57775387615365,79.20857868032745,79.09914517352891,79.12219603386833,79.45944553659375,79.92107723140195,80.11431405708025,79.23896141714971,78.15216936970627,79.60336140060558,78.33982589187121
Turkey,Male,65.22369304332004,65.55473535439582,65.65090232238155,65.83240329229025,65.86567885976895,66.22590581224992,66.79624874656618,67.314028844952,67.7471465965816,67.96425558866436,69.22350095298944,69.93940884952514,70.56274146361042,71.07052313699761,71.54943491859198,71.77011268144958,71.84606365251054,72.20243052413299,72.95154445745067,74.08626846330392,74.55287930888788,74.5092393352595,74.46750770562305,74.02186015530225,73.7660860677978,73.69044788532968,73.64358503955911,74.00158327084954,74.44161932018551,74.68326639155782,73.38471954334112,72.77855803083457,74.25129002035399,73.8807856137464
Turkmenistan,Female,69.43382568877787,69.23950484921073,68.90505726348056,68.39986683979261,68.23059768024898,68.18739511762959,68.2508353504718,68.65480581822744,69.2409010129926,69.80559790866779,70.23682779155304,70.47042250943248,70.56148772784299,70.58113589557293,70.81279400399912,71.01995394860359,71.33908516123957,71.5270408890017,72.02238377198664,72.54467097084222,72.92679393865178,72.93686475345933,72.96562923923427,73.08274978316767,72.8988834218781,72.9048766894581,73.03762105807184,73.02592966095581,73.174423297105065,73.37341308046192,72.4104922031355,71.86764745374465,73.54126279795,74.09285187350683
Turkmenistan,Male,62.48615856028551,62.046858980995026,61.81987577657694,61.43908348849892,61.18344313668169,61.016083566727744,60.956997655064754,61.22993499562245,61.75109646723646,62.43891001808488,62.904505809929056,63.151846736435864,63.24421439802818,63.16484372088418,63.219389998813966,63.31551453618669,63.695022835128874,64.08715174440093,64.73989181810384,65.51418571809778,66.04159076856796,66.25475745428172,66.31483073522504,66.2564019801835,66.11516516843261,66.1212334885744,66.28805423575417,66.51100744142556,66.72970563885445,67.0123395828267,65.8594068824124,65.64384129684537,67.4723707874743,68.24625812632559
